CMDLINE /home/pietro/anaconda3/envs/simplicity/bin/python scripts/experiments/explore_popsize_impact_on_u.py serial 2
MEM 304.285156 1740157340.7817
MEM 304.285156 1740157340.8899
MEM 304.285156 1740157340.9952
MEM 304.410156 1740157341.4082
MEM 304.558594 1740157341.5124
MEM 304.558594 1740157341.6132
MEM 304.558594 1740157341.7183
MEM 304.753906 1740157342.2246
MEM 304.753906 1740157342.3334
MEM 304.753906 1740157342.4389
MEM 304.921875 1740157342.9104
MEM 304.921875 1740157343.0137
MEM 304.921875 1740157343.4053
MEM 304.921875 1740157343.5063
MEM 304.921875 1740157343.6114
MEM 305.046875 1740157343.7167
MEM 305.046875 1740157343.8221
MEM 305.085938 1740157343.9276
MEM 305.085938 1740157344.4104
MEM 305.246094 1740157344.5696
MEM 305.246094 1740157344.6762
MEM 305.246094 1740157345.4084
MEM 305.449219 1740157345.7756
MEM 305.449219 1740157345.8871
MEM 305.574219 1740157346.4131
MEM 305.648438 1740157346.5692
MEM 305.652344 1740157346.6826
MEM 305.652344 1740157346.7850
MEM 305.656250 1740157346.9216
MEM 305.906250 1740157347.3048
MEM 305.906250 1740157347.4135
MEM 305.906250 1740157347.5188
MEM 306.000000 1740157347.6353
MEM 306.000000 1740157347.8539
MEM 306.000000 1740157347.9559
MEM 306.125000 1740157348.0673
MEM 306.160156 1740157348.1705
MEM 306.160156 1740157348.2765
MEM 306.160156 1740157348.3783
MEM 306.160156 1740157348.4853
MEM 306.160156 1740157348.7663
MEM 306.285156 1740157348.8692
MEM 306.316406 1740157348.9731
MEM 306.316406 1740157349.4133
MEM 306.316406 1740157349.5317
MEM 306.488281 1740157350.2284
MEM 306.488281 1740157350.3330
MEM 306.613281 1740157351.0363
MEM 306.613281 1740157351.2011
MEM 306.613281 1740157351.3209
MEM 306.613281 1740157351.4229
MEM 306.789062 1740157351.7453
MEM 306.695312 1740157351.8967
MEM 306.820312 1740157352.4212
MEM 306.898438 1740157352.7881
MEM 306.898438 1740157352.9344
MEM 306.898438 1740157353.4105
MEM 307.023438 1740157354.1817
MEM 307.023438 1740157354.4116
MEM 307.132812 1740157355.4191
MEM 307.289062 1740157355.9298
MEM 307.292969 1740157356.0334
MEM 307.292969 1740157356.1414
MEM 307.417969 1740157356.4082
MEM 307.417969 1740157356.5103
MEM 307.484375 1740157356.7817
MEM 307.492188 1740157356.9635
MEM 307.496094 1740157357.0713
MEM 307.496094 1740157357.1761
MEM 307.496094 1740157357.2807
MEM 307.496094 1740157357.3859
MEM 307.746094 1740157358.4164
MEM 307.746094 1740157358.5227
MEM 307.746094 1740157358.6290
MEM 307.933594 1740157359.3465
MEM 307.933594 1740157359.4626
MEM 307.933594 1740157360.4214
MEM 308.058594 1740157361.4112
MEM 308.156250 1740157362.3464
MEM 308.156250 1740157362.4494
MEM 308.156250 1740157362.5524
MEM 308.156250 1740157362.6628
MEM 308.156250 1740157362.7679
MEM 308.156250 1740157362.8733
MEM 308.156250 1740157363.4187
MEM 308.156250 1740157363.5254
MEM 308.156250 1740157364.4186
MEM 308.156250 1740157365.4091
MEM 308.156250 1740157365.5127
MEM 308.156250 1740157365.6203
MEM 308.281250 1740157366.4099
MEM 308.281250 1740157367.4163
MEM 308.281250 1740157368.4097
MEM 308.281250 1740157369.4186
MEM 308.519531 1740157370.4256
MEM 308.550781 1740157370.5550
MEM 308.554688 1740157370.6582
MEM 308.554688 1740157370.7631
MEM 308.554688 1740157370.8652
MEM 308.554688 1740157371.4157
MEM 308.554688 1740157372.4232
MEM 308.554688 1740157373.4148
MEM 308.554688 1740157374.4178
MEM 308.769531 1740157375.3450
MEM 308.769531 1740157375.4499
MEM 309.070312 1740157375.9099
MEM 309.070312 1740157376.4194
MEM 309.070312 1740157377.4220
MEM 309.070312 1740157378.4159
MEM 309.070312 1740157379.4164
MEM 309.070312 1740157380.4154
MEM 309.070312 1740157381.4141
MEM 309.070312 1740157382.4108
MEM 309.070312 1740157383.4224
MEM 309.070312 1740157384.4176
MEM 309.070312 1740157384.5214
MEM 309.070312 1740157385.4168
MEM 309.070312 1740157386.4090
MEM 309.070312 1740157387.4089
MEM 309.070312 1740157387.5177
MEM 309.070312 1740157388.4179
MEM 309.195312 1740157389.4153
MEM 309.253906 1740157389.5377
MEM 309.453125 1740157390.1978
MEM 309.453125 1740157390.4141
MEM 309.605469 1740157390.8813
MEM 309.605469 1740157391.4205
MEM 309.765625 1740157391.6892
MEM 309.765625 1740157392.4124
MEM 309.925781 1740157392.5920
MEM 309.925781 1740157393.4147
MEM 309.925781 1740157394.4122
MEM 309.925781 1740157395.4125
MEM 310.050781 1740157396.4134
MEM 310.136719 1740157397.2804
MEM 310.136719 1740157397.3823
MEM 310.261719 1740157398.4134
MEM 310.292969 1740157399.4101
MEM 310.460938 1740157400.1278
MEM 310.460938 1740157400.2286
MEM 310.464844 1740157400.3292
MEM 310.667969 1740157401.1318
MEM 310.667969 1740157401.2324
MEM 310.667969 1740157401.3861
MEM 310.671875 1740157401.4894
MEM 310.671875 1740157401.5968
MEM 310.671875 1740157401.7012
MEM 310.796875 1740157401.8024
MEM 310.921875 1740157401.9085
MEM 310.921875 1740157402.2078
MEM 310.921875 1740157402.4283
MEM 311.019531 1740157402.5727
MEM 311.144531 1740157403.4165
MEM 311.339844 1740157404.0285
MEM 311.339844 1740157404.1313
MEM 311.339844 1740157404.2396
MEM 311.343750 1740157404.3589
MEM 311.343750 1740157404.4866
MEM 311.343750 1740157404.5898
MEM 311.468750 1740157405.4104
MEM 311.617188 1740157406.2941
MEM 311.617188 1740157406.4110
MEM 311.617188 1740157406.5174
MEM 311.742188 1740157407.2355
MEM 311.742188 1740157407.4098
MEM 311.742188 1740157407.9712
MEM 311.742188 1740157408.0759
MEM 311.742188 1740157408.1820
MEM 311.742188 1740157408.2900
MEM 311.742188 1740157408.4047
MEM 311.742188 1740157408.5061
MEM 311.742188 1740157408.6084
MEM 311.742188 1740157408.7133
MEM 311.742188 1740157408.8179
MEM 311.742188 1740157409.0114
MEM 311.742188 1740157409.2209
MEM 311.742188 1740157409.3513
MEM 311.742188 1740157409.4524
MEM 311.742188 1740157409.5585
MEM 311.742188 1740157409.6601
MEM 311.742188 1740157409.7636
MEM 311.800781 1740157409.8713
MEM 311.800781 1740157409.9726
MEM 311.800781 1740157410.0756
MEM 311.953125 1740157410.2875
MEM 311.953125 1740157410.3936
MEM 313.828125 1740157410.5088
MEM 311.957031 1740157410.6144
MEM 312.238281 1740157411.1646
MEM 312.238281 1740157411.4058
MEM 312.238281 1740157411.5142
MEM 312.398438 1740157411.9010
MEM 312.398438 1740157412.0024
MEM 312.398438 1740157412.4026
MEM 312.523438 1740157412.5092
MEM 312.601562 1740157413.0172
MEM 312.601562 1740157413.2108
MEM 312.601562 1740157413.3145
MEM 312.730469 1740157414.4145
MEM 312.730469 1740157415.4031
MEM 312.730469 1740157415.5101
MEM 312.863281 1740157415.7821
MEM 312.863281 1740157415.8888
MEM 312.867188 1740157415.9933
MEM 312.867188 1740157416.4071
MEM 312.867188 1740157416.5172
MEM 312.867188 1740157417.4039
MEM 313.031250 1740157417.8445
MEM 313.031250 1740157417.9524
MEM 313.035156 1740157418.0568
MEM 313.035156 1740157418.4015
MEM 313.234375 1740157419.1502
MEM 313.238281 1740157419.2613
MEM 313.250000 1740157419.4026
MEM 313.375000 1740157420.3961
MEM 313.472656 1740157420.5765
MEM 313.472656 1740157421.3935
MEM 313.597656 1740157422.3966
MEM 313.597656 1740157422.5031
MEM 313.644531 1740157422.6083
MEM 313.644531 1740157422.7124
MEM 313.648438 1740157422.8143
MEM 313.652344 1740157422.9176
MEM 313.777344 1740157423.3947
MEM 313.964844 1740157424.2542
MEM 313.964844 1740157424.4004
MEM 313.964844 1740157424.5038
MEM 313.964844 1740157424.6086
MEM 314.125000 1740157425.4055
MEM 314.125000 1740157425.5066
MEM 314.250000 1740157426.3976
MEM 314.292969 1740157427.0212
MEM 314.292969 1740157427.3976
MEM 314.292969 1740157427.5060
MEM 314.417969 1740157427.6103
MEM 314.449219 1740157427.8879
MEM 314.449219 1740157428.4021
MEM 314.574219 1740157429.4083
MEM 314.574219 1740157430.4007
MEM 314.574219 1740157430.5016
MEM 314.574219 1740157431.3987
MEM 314.574219 1740157431.5011
MEM 314.574219 1740157431.6052
MEM 314.632812 1740157431.9192
MEM 314.632812 1740157432.0303
MEM 314.632812 1740157432.1359
MEM 314.640625 1740157432.2407
MEM 314.640625 1740157432.3963
MEM 314.640625 1740157432.5007
MEM 314.640625 1740157432.6051
MEM 314.640625 1740157432.7167
MEM 314.640625 1740157432.8190
MEM 314.640625 1740157432.9274
MEM 314.640625 1740157433.0315
MEM 314.640625 1740157433.1332
MEM 314.640625 1740157433.2338
MEM 314.640625 1740157433.3379
MEM 314.640625 1740157433.4420
MEM 314.640625 1740157433.5462
MEM 314.765625 1740157433.6506
MEM 314.765625 1740157433.7542
MEM 314.765625 1740157433.8589
MEM 314.765625 1740157433.9712
MEM 314.765625 1740157434.1075
MEM 314.765625 1740157434.2090
MEM 314.765625 1740157434.3186
MEM 314.765625 1740157434.4204
MEM 314.765625 1740157435.3933
MEM 314.765625 1740157435.4973
MEM 314.816406 1740157435.8632
MEM 314.816406 1740157435.9665
MEM 314.941406 1740157436.3991
MEM 314.976562 1740157436.8302
MEM 314.976562 1740157436.9479
MEM 314.976562 1740157437.0655
MEM 314.976562 1740157437.1710
MEM 314.976562 1740157437.2751
MEM 314.976562 1740157437.3799
MEM 315.101562 1740157438.3960
MEM 315.101562 1740157438.5032
MEM 315.175781 1740157438.7299
MEM 315.175781 1740157438.8391
MEM 315.175781 1740157439.3932
MEM 315.343750 1740157439.9094
MEM 315.343750 1740157440.0157
MEM 315.343750 1740157440.1240
MEM 315.343750 1740157440.2278
MEM 315.343750 1740157440.3930
MEM 315.527344 1740157441.0300
MEM 315.566406 1740157441.1330
MEM 329.507812 1740157441.2369
MEM 315.507812 1740157441.3393
MEM 315.507812 1740157441.4440
MEM 315.507812 1740157441.5518
MEM 315.632812 1740157442.3932
MEM 315.828125 1740157443.2155
MEM 315.828125 1740157443.3250
MEM 315.953125 1740157444.3845
MEM 315.988281 1740157445.3856
MEM 315.988281 1740157445.4897
MEM 315.988281 1740157446.3841
MEM 315.988281 1740157447.3864
MEM 315.988281 1740157448.3874
MEM 316.175781 1740157449.3242
MEM 316.175781 1740157449.4322
MEM 316.300781 1740157450.3826
MEM 316.300781 1740157450.4918
MEM 316.339844 1740157450.5944
MEM 316.339844 1740157450.6983
MEM 316.464844 1740157451.3840
MEM 316.535156 1740157451.5364
MEM 316.535156 1740157452.3856
MEM 316.707031 1740157453.3106
MEM 316.707031 1740157453.4153
MEM 316.875000 1740157454.1104
MEM 316.875000 1740157454.2212
MEM 316.875000 1740157454.3798
MEM 317.035156 1740157455.2127
MEM 317.035156 1740157455.3203
MEM 317.035156 1740157455.4233
MEM 317.160156 1740157456.3930
MEM 317.160156 1740157456.4946
MEM 317.160156 1740157456.5988
MEM 317.160156 1740157456.7010
MEM 317.250000 1740157456.8096
MEM 317.253906 1740157457.0017
MEM 317.253906 1740157457.1103
MEM 317.378906 1740157457.3844
MEM 317.503906 1740157458.3900
MEM 317.503906 1740157458.4992
MEM 317.503906 1740157458.6000
MEM 317.527344 1740157458.8983
MEM 317.527344 1740157459.0161
MEM 317.531250 1740157459.1317
MEM 317.531250 1740157459.2647
MEM 339.531250 1740157459.3898
MEM 317.558594 1740157459.4910
MEM 317.683594 1740157459.6394
MEM 317.683594 1740157460.3837
MEM 317.683594 1740157461.3840
MEM 317.863281 1740157462.0058
MEM 317.863281 1740157462.3901
MEM 317.863281 1740157463.3912
MEM 317.863281 1740157464.3998
MEM 317.988281 1740157465.3990
MEM 317.988281 1740157465.5050
MEM 317.988281 1740157465.6099
MEM 317.988281 1740157466.3967
MEM 317.988281 1740157466.4977
MEM 317.988281 1740157466.5992
MEM 317.988281 1740157466.7045
MEM 317.988281 1740157466.8088
MEM 317.988281 1740157467.3976
MEM 317.988281 1740157467.4996
MEM 317.988281 1740157467.6003
MEM 317.988281 1740157467.7048
MEM 318.058594 1740157468.0846
MEM 318.058594 1740157468.1940
MEM 318.058594 1740157468.2981
MEM 318.058594 1740157468.4039
MEM 318.218750 1740157469.1812
MEM 318.218750 1740157469.4007
MEM 318.218750 1740157469.5055
MEM 318.218750 1740157469.6094
MEM 318.218750 1740157470.3998
MEM 318.218750 1740157470.5014
MEM 318.218750 1740157470.6050
MEM 318.218750 1740157471.4042
MEM 318.218750 1740157472.4056
MEM 318.218750 1740157473.4086
MEM 318.218750 1740157474.4165
MEM 318.343750 1740157475.4153
MEM 318.343750 1740157476.4159
MEM 318.429688 1740157477.4174
MEM 318.429688 1740157477.5206
MEM 318.429688 1740157478.4182
MEM 318.429688 1740157478.5218
MEM 318.585938 1740157478.7964
MEM 318.710938 1740157479.4286
MEM 318.710938 1740157479.5367
MEM 318.710938 1740157480.4229
MEM 318.761719 1740157480.5300
MEM 318.761719 1740157480.6339
MEM 318.761719 1740157481.4252
MEM 318.761719 1740157481.5261
MEM 318.761719 1740157481.6308
MEM 318.761719 1740157482.4256
MEM 318.761719 1740157482.5309
MEM 318.761719 1740157482.6414
MEM 318.886719 1740157483.4210
MEM 318.886719 1740157483.5218
MEM 318.886719 1740157483.6251
MEM 318.937500 1740157484.1488
MEM 318.937500 1740157484.2547
MEM 318.937500 1740157484.4225
MEM 318.937500 1740157484.5261
MEM 318.937500 1740157484.6298
MEM 318.937500 1740157485.4253
MEM 319.062500 1740157485.5258
MEM 319.062500 1740157485.6362
MEM 319.062500 1740157486.4260
MEM 319.105469 1740157487.0648
MEM 319.105469 1740157487.3901
MEM 319.105469 1740157487.4952
MEM 319.265625 1740157487.7638
MEM 319.265625 1740157487.8645
MEM 319.265625 1740157487.9682
MEM 319.265625 1740157488.4258
MEM 319.429688 1740157489.1964
MEM 319.429688 1740157489.3037
MEM 319.429688 1740157489.4105
MEM 319.429688 1740157489.5634
MEM 319.703125 1740157490.2328
MEM 319.703125 1740157490.3450
MEM 319.703125 1740157490.4515
MEM 319.894531 1740157490.9286
MEM 319.894531 1740157491.0361
MEM 319.976562 1740157491.1675
MEM 319.976562 1740157491.2917
MEM 319.976562 1740157491.4285
MEM 319.976562 1740157492.3525
MEM 319.976562 1740157493.4361
MEM 319.976562 1740157494.4317
MEM 319.976562 1740157495.4356
MEM 319.976562 1740157496.4329
MEM 320.101562 1740157497.4374
MEM 320.109375 1740157498.3795
MEM 320.109375 1740157499.4328
MEM 320.109375 1740157500.4352
MEM 320.109375 1740157501.4379
MEM 320.109375 1740157502.4403
MEM 320.109375 1740157502.5500
MEM 320.109375 1740157503.4338
MEM 320.304688 1740157504.3967
MEM 320.304688 1740157505.4342
MEM 320.468750 1740157506.2326
MEM 320.468750 1740157506.4336
MEM 320.468750 1740157507.4351
MEM 320.468750 1740157508.4323
MEM 320.468750 1740157508.5346
MEM 320.468750 1740157509.4379
MEM 320.468750 1740157510.4415
MEM 320.468750 1740157511.4384
MEM 320.468750 1740157512.4341
MEM 320.468750 1740157512.5376
MEM 320.468750 1740157512.6411
MEM 320.593750 1740157513.4374
MEM 320.671875 1740157513.9202
MEM 320.671875 1740157514.0299
MEM 320.675781 1740157514.1370
MEM 320.675781 1740157514.4342
MEM 320.675781 1740157514.5378
MEM 320.675781 1740157515.4287
MEM 320.675781 1740157515.5327
MEM 320.675781 1740157515.6360
MEM 320.675781 1740157515.7396
MEM 320.675781 1740157515.8429
MEM 320.675781 1740157515.9465
MEM 320.675781 1740157516.0500
MEM 320.800781 1740157516.1535
MEM 320.800781 1740157516.2569
MEM 320.800781 1740157516.3603
MEM 320.800781 1740157516.4636
MEM 320.800781 1740157517.4369
MEM 320.800781 1740157517.5408
MEM 320.847656 1740157517.8054
MEM 320.847656 1740157518.4341
MEM 320.847656 1740157519.4424
MEM 320.847656 1740157519.5473
MEM 320.847656 1740157519.6479
MEM 320.847656 1740157519.7490
MEM 320.847656 1740157519.8569
MEM 320.847656 1740157520.4421
MEM 320.847656 1740157521.4374
MEM 320.847656 1740157521.5433
MEM 320.847656 1740157522.4379
MEM 320.847656 1740157523.4363
MEM 320.972656 1740157523.5451
MEM 321.042969 1740157523.7756
MEM 321.042969 1740157524.4411
MEM 321.167969 1740157525.4401
MEM 321.214844 1740157525.8561
MEM 321.214844 1740157526.4367
MEM 321.214844 1740157527.4449
MEM 321.339844 1740157528.4408
MEM 321.339844 1740157529.4403
MEM 321.339844 1740157530.4426
MEM 321.339844 1740157530.5539
MEM 321.339844 1740157530.6644
MEM 321.339844 1740157531.4355
MEM 321.339844 1740157532.4391
MEM 321.339844 1740157532.5436
MEM 321.339844 1740157533.4385
MEM 321.339844 1740157534.4389
MEM 321.339844 1740157534.5493
MEM 321.339844 1740157535.4398
MEM 321.339844 1740157535.5487
MEM 321.339844 1740157536.4441
MEM 321.339844 1740157536.5477
MEM 321.339844 1740157536.6566
MEM 321.339844 1740157537.4409
MEM 321.339844 1740157537.5462
MEM 321.339844 1740157537.6465
MEM 321.339844 1740157538.4513
MEM 321.339844 1740157539.4481
MEM 321.339844 1740157540.4397
MEM 321.339844 1740157541.4493
MEM 321.339844 1740157542.4484
MEM 321.339844 1740157543.4421
MEM 321.339844 1740157544.4474
MEM 321.339844 1740157545.4467
MEM 321.339844 1740157545.5537
MEM 321.339844 1740157545.6580
MEM 321.339844 1740157545.7934
MEM 321.464844 1740157546.4461
MEM 321.464844 1740157547.4461
MEM 321.527344 1740157547.6881
MEM 321.527344 1740157547.7925
MEM 321.527344 1740157547.8972
MEM 321.527344 1740157548.4520
MEM 321.652344 1740157549.4534
MEM 321.652344 1740157550.4510
MEM 321.734375 1740157550.6032
MEM 321.734375 1740157550.7551
MEM 321.734375 1740157551.4472
MEM 321.734375 1740157552.4538
MEM 321.894531 1740157552.8857
MEM 321.894531 1740157552.9939
MEM 321.894531 1740157553.0973
MEM 321.894531 1740157553.2019
MEM 321.894531 1740157553.4451
MEM 321.894531 1740157554.4402
MEM 322.019531 1740157555.1387
MEM 322.019531 1740157555.2468
MEM 322.019531 1740157555.4428
MEM 322.019531 1740157555.5512
MEM 322.019531 1740157555.6558
MEM 322.019531 1740157555.7606
MEM 322.019531 1740157555.8646
MEM 322.074219 1740157556.3393
MEM 322.074219 1740157556.4452
MEM 322.078125 1740157556.5502
MEM 322.078125 1740157556.6589
MEM 322.203125 1740157557.4438
MEM 322.257812 1740157557.5532
MEM 322.445312 1740157558.2508
MEM 322.445312 1740157558.3549
MEM 322.453125 1740157558.4579
MEM 322.492188 1740157558.5584
MEM 322.492188 1740157558.6618
MEM 322.492188 1740157558.7658
MEM 322.492188 1740157559.4457
MEM 322.492188 1740157559.5591
MEM 322.492188 1740157559.6634
MEM 322.617188 1740157560.4419
MEM 322.617188 1740157561.4372
MEM 322.617188 1740157561.5502
MEM 322.617188 1740157561.6634
MEM 322.617188 1740157562.4485
MEM 322.617188 1740157563.4460
MEM 322.617188 1740157563.5566
MEM 322.617188 1740157563.6608
MEM 322.617188 1740157564.4462
MEM 322.617188 1740157565.4438
MEM 322.726562 1740157565.7823
MEM 322.726562 1740157565.8894
MEM 322.851562 1740157566.4388
MEM 322.851562 1740157566.5457
MEM 322.851562 1740157567.4481
MEM 322.882812 1740157567.8302
MEM 322.882812 1740157567.9370
MEM 322.886719 1740157568.0411
MEM 322.886719 1740157568.1451
MEM 322.886719 1740157568.4364
MEM 323.011719 1740157569.4492
MEM 323.093750 1740157570.2670
MEM 323.093750 1740157570.3942
MEM 323.093750 1740157570.5003
MEM 323.093750 1740157570.6568
MEM 323.218750 1740157571.4371
MEM 323.218750 1740157571.5419
MEM 323.218750 1740157572.4463
MEM 323.218750 1740157573.4349
MEM 323.347656 1740157574.0012
MEM 323.347656 1740157574.1276
MEM 323.351562 1740157574.2759
MEM 323.351562 1740157574.4500
MEM 323.351562 1740157575.4449
MEM 323.351562 1740157575.5454
MEM 323.351562 1740157575.6493
MEM 323.351562 1740157575.7563
MEM 323.351562 1740157576.4409
MEM 323.351562 1740157576.5451
MEM 323.351562 1740157576.6485
MEM 323.351562 1740157576.7565
MEM 323.351562 1740157577.4427
MEM 323.351562 1740157577.7845
MEM 323.351562 1740157577.8879
MEM 323.351562 1740157577.9941
MEM 323.351562 1740157578.1004
MEM 323.351562 1740157578.2026
MEM 323.476562 1740157578.4348
MEM 323.476562 1740157578.5420
MEM 323.476562 1740157578.6456
MEM 323.476562 1740157578.9133
MEM 323.476562 1740157579.0217
MEM 323.476562 1740157579.1228
MEM 323.531250 1740157579.2246
MEM 323.531250 1740157579.3287
MEM 323.531250 1740157579.4292
MEM 323.531250 1740157579.5335
MEM 323.531250 1740157579.6393
MEM 323.531250 1740157579.7444
MEM 323.531250 1740157579.8496
MEM 323.531250 1740157579.9548
MEM 323.531250 1740157580.0600
MEM 323.531250 1740157580.1647
MEM 323.531250 1740157580.2692
MEM 323.531250 1740157580.3742
MEM 323.531250 1740157580.4811
MEM 323.531250 1740157580.5825
MEM 323.531250 1740157580.6875
MEM 323.531250 1740157581.4450
MEM 323.531250 1740157581.5545
MEM 323.531250 1740157581.6600
MEM 323.531250 1740157581.7672
MEM 323.531250 1740157582.4438
MEM 323.531250 1740157582.5514
MEM 323.531250 1740157583.4371
MEM 323.718750 1740157583.7473
MEM 323.718750 1740157583.8519
MEM 323.722656 1740157584.4397
MEM 323.875000 1740157584.8377
MEM 323.875000 1740157584.9855
MEM 323.878906 1740157585.1383
MEM 323.878906 1740157585.2389
MEM 323.882812 1740157585.4412
MEM 323.882812 1740157585.5519
MEM 324.132812 1740157586.4467
MEM 324.191406 1740157586.6538
MEM 324.191406 1740157586.7746
MEM 324.191406 1740157586.8772
MEM 324.191406 1740157586.9813
MEM 324.191406 1740157587.4333
MEM 324.191406 1740157587.5387
MEM 324.191406 1740157588.4746
MEM 324.355469 1740157588.7513
MEM 324.359375 1740157588.8983
MEM 324.359375 1740157589.0068
MEM 324.359375 1740157589.1124
MEM 324.359375 1740157589.2584
MEM 324.359375 1740157589.4431
MEM 324.359375 1740157589.8617
MEM 324.359375 1740157590.2946
MEM 324.359375 1740157590.4559
MEM 324.359375 1740157590.7510
MEM 324.359375 1740157591.1620
MEM 324.359375 1740157591.4446
MEM 324.484375 1740157591.5597
MEM 324.484375 1740157591.9474
MEM 324.484375 1740157592.3667
MEM 324.484375 1740157592.4806
MEM 324.484375 1740157592.7966
MEM 324.484375 1740157593.2067
MEM 324.484375 1740157593.4455
MEM 324.484375 1740157593.6380
MEM 324.484375 1740157594.0517
MEM 324.484375 1740157594.3779
MEM 324.484375 1740157594.8250
MEM 324.484375 1740157595.1877
MEM 324.484375 1740157595.4605
MEM 324.574219 1740157595.6499
MEM 324.574219 1740157596.2867
MEM 324.574219 1740157596.4046
MEM 324.574219 1740157596.5209
MEM 324.574219 1740157596.9717
MEM 324.574219 1740157597.0870
